386.3718	0.78151
386.6027	0.78292
386.8336	0.78433
387.0644	0.78575
387.2953	0.78717
387.5262	0.7886
387.757	0.79003
387.9879	0.79147
388.2188	0.79291
388.4496	0.79436
388.6805	0.7958
388.9114	0.79725
389.1423	0.7987
389.3731	0.80016
389.604	0.80161
389.8349	0.80307
390.0658	0.80453
390.2966	0.80599
390.5275	0.80744
390.7584	0.8089
390.9893	0.81036
391.2201	0.81182
391.451	0.81327
391.6819	0.81473
391.9128	0.81618
392.1436	0.81763
392.3745	0.81908
392.6053	0.82053
392.8362	0.82197
393.0671	0.82341
393.298	0.82485
393.5288	0.82629
393.7597	0.82772
393.9906	0.82915
394.2215	0.83058
394.4523	0.832
394.6832	0.83343
394.9141	0.83485
395.145	0.83626
395.3758	0.83768
395.6067	0.83909
395.8376	0.8405
396.0685	0.84191
396.2993	0.84332
396.5302	0.84472
396.7611	0.84613
396.9919	0.84753
397.2228	0.84892
397.4537	0.85032
397.6846	0.85171
397.9154	0.85311
398.1463	0.8545
398.3772	0.85588
398.6081	0.85727
398.8389	0.85865
399.0698	0.86003
399.3007	0.86141
399.5315	0.86278
399.7624	0.86415
399.9933	0.86551
400.2242	0.86687
400.455	0.86823
400.6859	0.86958
400.9168	0.87092
401.1476	0.87226
401.3785	0.87359
401.6094	0.87491
401.8403	0.87622
402.0711	0.87753
402.302	0.87882
402.5329	0.88011
402.7638	0.88138
402.9946	0.88264
403.2255	0.88389
403.4564	0.88513
403.6873	0.88636
403.9181	0.88757
404.149	0.88877
404.3799	0.88995
404.6107	0.89112
404.8416	0.89227
405.0725	0.89341
405.3033	0.89453
405.5342	0.89563
405.7651	0.89671
405.996	0.89778
406.2268	0.89883
406.4577	0.89987
406.6886	0.90088
406.9195	0.90188
407.1503	0.90286
407.3812	0.90383
407.6121	0.90477
407.843	0.9057
408.0738	0.90662
408.3047	0.90751
408.5356	0.90839
408.7664	0.90926
408.9973	0.91011
409.2282	0.91094
409.459	0.91177
409.6899	0.91257
409.9208	0.91337
410.1517	0.91415
410.3825	0.91492
410.6134	0.91568
410.8443	0.91643
411.0752	0.91717
411.306	0.9179
411.5369	0.91862
411.7678	0.91933
411.9987	0.92004
412.2295	0.92074
412.4604	0.92143
412.6913	0.92212
412.9221	0.9228
413.153	0.92348
413.3839	0.92415
413.6148	0.92483
413.8456	0.92549
414.0765	0.92616
414.3074	0.92682
414.5383	0.92748
414.7691	0.92814
415	0.9288
415.2309	0.92945
415.4618	0.9301
415.6926	0.93076
415.9235	0.93141
416.1544	0.93205
416.3852	0.9327
416.6161	0.93334
416.847	0.93398
417.0779	0.93462
417.3087	0.93525
417.5396	0.93588
417.7705	0.93651
418.0013	0.93713
418.2322	0.93775
418.4631	0.93836
418.694	0.93897
418.9248	0.93957
419.1557	0.94017
419.3866	0.94076
419.6175	0.94134
419.8483	0.94191
420.0792	0.94248
420.3101	0.94304
420.541	0.94358
420.7718	0.94413
421.0027	0.94465
421.2336	0.94517
421.4644	0.94568
421.6953	0.94618
421.9262	0.94667
422.157	0.94715
422.3879	0.94761
422.6188	0.94807
422.8497	0.94851
423.0805	0.94894
423.3114	0.94935
423.5423	0.94976
423.7732	0.95015
424.004	0.95053
424.2349	0.9509
424.4658	0.95126
424.6967	0.9516
424.9275	0.95193
425.1584	0.95225
425.3893	0.95256
425.6201	0.95285
425.851	0.95314
426.0819	0.95341
426.3128	0.95367
426.5436	0.95392
426.7745	0.95415
427.0054	0.95438
427.2362	0.9546
427.4671	0.9548
427.698	0.955
427.9289	0.95518
428.1597	0.95535
428.3906	0.95552
428.6215	0.95567
428.8524	0.95581
429.0832	0.95595
429.3141	0.95608
429.545	0.95619
429.7758	0.9563
430.0067	0.9564
430.2376	0.9565
430.4685	0.95658
430.6993	0.95666
430.9302	0.95673
431.1611	0.95679
431.392	0.95684
431.6228	0.95689
431.8537	0.95693
432.0846	0.95697
432.3155	0.957
432.5463	0.95703
432.7772	0.95705
433.0081	0.95707
433.239	0.95708
433.4698	0.95709
433.7007	0.9571
433.9315	0.95711
434.1624	0.95711
434.3933	0.95712
434.6242	0.95712
434.855	0.95713
435.0859	0.95713
435.3168	0.95714
435.5798	0.95677
435.8107	0.95678
436.0415	0.9568
436.2724	0.95683
436.5033	0.95686
436.7342	0.95689
436.965	0.95694
437.1959	0.95699
437.4268	0.95705
437.6577	0.95712
437.8885	0.9572
438.1194	0.9573
438.3503	0.9574
438.5811	0.95752
438.812	0.95766
439.0429	0.95781
439.2738	0.95797
439.5046	0.95815
439.7355	0.95835
439.9664	0.95856
440.1972	0.9588
440.4281	0.95905
440.659	0.95932
440.8899	0.95961
441.1207	0.95991
441.3516	0.96024
441.5825	0.96059
441.8134	0.96095
442.0442	0.96134
442.2751	0.96175
442.506	0.96217
442.7368	0.96262
442.9677	0.96308
443.1986	0.96356
443.4295	0.96406
443.6603	0.96458
443.8912	0.96511
444.1221	0.96566
444.353	0.96622
444.5838	0.9668
444.8147	0.96739
445.0456	0.96799
445.2765	0.9686
445.5073	0.96923
445.7382	0.96986
445.9691	0.9705
446.2	0.97115
446.4308	0.9718
446.6617	0.97246
446.8925	0.97312
447.1234	0.97378
447.3543	0.97445
447.5852	0.97511
447.816	0.97577
448.0469	0.97643
448.2778	0.97708
448.5087	0.97772
448.7395	0.97836
448.9704	0.97899
449.2013	0.97962
449.4322	0.98023
449.663	0.98083
449.8939	0.98142
450.1248	0.98199
450.3557	0.98256
450.5865	0.9831
450.8174	0.98364
451.0482	0.98416
451.2791	0.98466
451.51	0.98514
451.7409	0.98561
451.9717	0.98606
452.2026	0.98649
452.4335	0.9869
452.6644	0.9873
452.8952	0.98768
453.1261	0.98804
453.357	0.98838
453.5879	0.98871
453.8187	0.98902
454.0496	0.98931
454.2805	0.98958
454.5114	0.98984
454.7422	0.99009
454.9731	0.99032
455.204	0.99053
455.4348	0.99073
455.6657	0.99092
455.8966	0.9911
456.1275	0.99126
456.3583	0.99141
456.5892	0.99156
456.8201	0.99169
457.051	0.99182
457.2818	0.99194
457.5127	0.99205
457.7436	0.99215
457.9744	0.99226
458.2053	0.99235
458.4362	0.99244
458.6671	0.99253
458.8979	0.99262
459.1288	0.99271
459.3597	0.99279
459.5905	0.99288
459.8214	0.99296
460.0523	0.99305
460.2832	0.99314
460.514	0.99323
460.7449	0.99332
460.9758	0.99342
461.2067	0.99352
461.4375	0.99362
461.6684	0.99373
461.8993	0.99384
462.1302	0.99396
462.361	0.99408
462.5919	0.99421
462.8228	0.99434
463.0536	0.99447
463.2845	0.99461
463.5154	0.99476
463.7462	0.99491
463.9771	0.99506
464.208	0.99522
464.4389	0.99539
464.6697	0.99555
464.9006	0.99572
465.1315	0.9959
465.3624	0.99607
465.5932	0.99625
465.8241	0.99643
466.055	0.99661
466.2859	0.9968
466.5167	0.99698
466.7476	0.99716
466.9785	0.99735
467.2094	0.99753
467.4402	0.99771
467.6711	0.99789
467.9019	0.99806
468.1328	0.99823
468.3637	0.9984
468.5946	0.99856
468.8254	0.99871
469.0563	0.99886
469.2872	0.99901
469.5181	0.99914
469.7489	0.99927
469.9798	0.99939
470.2107	0.9995
470.4416	0.9996
470.6724	0.99969
470.9033	0.99977
471.1342	0.99984
471.3651	0.99989
471.5959	0.99994
471.8268	0.99997
472.0577	0.99999
472.2885	1
472.5194	0.99999
472.7503	0.99998
472.9812	0.99994
473.212	0.9999
473.4429	0.99984
473.6738	0.99977
473.9047	0.99968
474.1355	0.99958
474.3664	0.99947
474.5973	0.99934
474.8281	0.99921
475.059	0.99905
475.2899	0.99889
475.5208	0.99872
475.7516	0.99853
475.9825	0.99833
476.2134	0.99813
476.4442	0.99791
476.6751	0.99768
476.906	0.99745
477.1369	0.99721
477.3677	0.99696
477.5986	0.9967
477.8295	0.99644
478.0604	0.99617
478.2912	0.9959
478.5221	0.99563
478.753	0.99535
478.9839	0.99507
479.2147	0.99479
479.4456	0.99451
479.6765	0.99422
479.9073	0.99394
480.1382	0.99367
480.3691	0.99339
480.5999	0.99311
480.8308	0.99284
481.0617	0.99257
481.2926	0.99231
481.5234	0.99205
481.7543	0.9918
481.9852	0.99155
482.2161	0.99131
482.4469	0.99107
482.6778	0.99084
482.9087	0.99061
483.1396	0.99039
483.3704	0.99018
483.6013	0.98997
483.8322	0.98976
484.063	0.98956
484.2939	0.98937
484.5248	0.98918
484.7557	0.98899
484.9865	0.98881
485.2174	0.98862
485.4483	0.98844
485.6791	0.98827
485.91	0.98809
486.1409	0.98791
486.3718	0.98773
486.6026	0.98755
486.8335	0.98736
487.0644	0.98717
487.2953	0.98698
487.5261	0.98678
487.757	0.98657
487.9879	0.98635
488.2188	0.98613
488.4496	0.9859
488.6805	0.98565
488.9114	0.9854
489.1422	0.98513
489.3731	0.98485
489.604	0.98455
489.8349	0.98425
490.0657	0.98392
490.2966	0.98358
490.5275	0.98322
490.7584	0.98285
490.9892	0.98245
491.2201	0.98204
491.451	0.98161
491.6819	0.98117
491.9127	0.9807
492.1436	0.98021
492.3745	0.97971
492.6053	0.97919
492.8362	0.97864
493.0671	0.97808
493.2979	0.9775
493.5288	0.9769
493.7597	0.97628
493.9906	0.97564
494.2214	0.97499
494.4523	0.97432
494.6832	0.97363
494.9141	0.97292
495.1449	0.9722
495.3758	0.97147
495.6067	0.97072
495.8376	0.96995
496.0684	0.96918
496.2993	0.96839
496.5302	0.96759
496.761	0.96677
496.9919	0.96595
497.2228	0.96512
497.4536	0.96427
497.6845	0.96342
497.9154	0.96256
498.1463	0.96169
498.3771	0.96082
498.608	0.95994
498.8389	0.95905
499.0698	0.95815
499.3006	0.95726
499.5315	0.95635
499.7624	0.95544
499.9933	0.95452
500.2241	0.95361
500.455	0.95268
500.6859	0.95175
500.9167	0.95082
501.1476	0.94988
501.3785	0.94894
501.6094	0.948
501.8402	0.94705
502.0711	0.9461
502.302	0.94514
502.5328	0.94417
502.7637	0.9432
502.9946	0.94223
503.2255	0.94125
503.4563	0.94027
503.6872	0.93928
503.9181	0.93828
504.149	0.93727
504.3798	0.93627
504.6107	0.93525
504.8416	0.93422
505.0724	0.93319
505.3033	0.93216
505.5342	0.93111
505.7651	0.93006
505.9959	0.929
506.2268	0.92793
506.4577	0.92686
506.6886	0.92577
506.9194	0.92468
507.1503	0.92359
507.3812	0.92248
507.6121	0.92137
507.8429	0.92025
508.0738	0.91913
508.3047	0.918
508.5356	0.91687
508.7664	0.91573
508.9973	0.91458
509.2281	0.91343
509.459	0.91228
509.6899	0.91112
509.9208	0.90997
510.1516	0.90881
510.3825	0.90764
510.6134	0.90648
510.8443	0.90532
511.0751	0.90416
511.306	0.903
511.5369	0.90184
511.7678	0.90068
511.9986	0.89952
512.2295	0.89837
512.4604	0.89722
512.6912	0.89608
512.9221	0.89494
513.153	0.89381
513.3839	0.89268
513.6147	0.89156
513.8456	0.89044
514.0765	0.88933
514.3074	0.88823
514.5382	0.88713
514.7691	0.88604
515	0.88496
515.2308	0.88388
515.4617	0.88281
515.6926	0.88175
515.9235	0.88069
516.1544	0.87965
516.3852	0.8786
516.6161	0.87757
516.8469	0.87654
517.0778	0.87551
517.3087	0.87449
517.5396	0.87347
517.7704	0.87246
518.0013	0.87145
518.2322	0.87044
518.4631	0.86944
518.6939	0.86844
518.9248	0.86744
519.1557	0.86644
519.3865	0.86544
519.6174	0.86443
519.8483	0.86343
520.0792	0.86243
520.3101	0.86142
520.5409	0.86041
520.7718	0.85939
521.0027	0.85838
521.2335	0.85735
521.4644	0.85633
521.6953	0.85529
521.9261	0.85425
522.157	0.85321
522.3879	0.85215
522.6188	0.85109
522.8497	0.85002
523.0805	0.84895
523.3114	0.84786
523.5422	0.84677
523.7731	0.84567
524.004	0.84456
524.2349	0.84344
524.4658	0.84231
524.6966	0.84118
524.9275	0.84003
525.1584	0.83888
525.3892	0.83772
525.6201	0.83655
525.851	0.83537
526.0818	0.83418
526.3127	0.83299
526.5436	0.83178
526.7745	0.83057
527.0054	0.82936
527.2362	0.82813
527.4671	0.8269
527.6979	0.82566
527.9288	0.82442
528.1597	0.82317
528.3906	0.82191
528.6215	0.82065
528.8524	0.81939
529.0832	0.81811
529.3141	0.81684
529.5449	0.81556
529.7758	0.81427
530.0067	0.81298
530.2375	0.81169
530.4684	0.8104
530.6993	0.8091
530.9302	0.8078
531.1611	0.80649
531.3919	0.80518
531.6228	0.80387
531.8537	0.80256
532.0845	0.80125
532.3154	0.79993
532.5463	0.79861
532.7772	0.79729
533.0081	0.79596
533.2389	0.79464
533.4698	0.79331
533.7006	0.79198
533.9315	0.79065
534.1624	0.78932
534.3932	0.78799
534.6241	0.78665
534.855	0.78532
535.0859	0.78398
535.3168	0.78264
535.5798	0.78113
535.8107	0.77979
536.0416	0.77845
536.2724	0.7771
536.5033	0.77576
536.7341	0.77442
536.965	0.77307
537.1959	0.77173
537.4268	0.77038
537.6577	0.76904
537.8885	0.76769
538.1194	0.76634
538.3503	0.765
538.5811	0.76365
538.812	0.7623
539.0429	0.76096
539.2737	0.75961
539.5046	0.75827
539.7355	0.75693
539.9664	0.75558
540.1973	0.75424
540.4281	0.7529
540.659	0.75157
540.8899	0.75023
541.1207	0.7489
541.3516	0.74757
541.5825	0.74624
541.8134	0.74491
542.0443	0.74359
542.2751	0.74227
542.506	0.74095
542.7369	0.73963
542.9677	0.73832
543.1986	0.73702
543.4294	0.73571
543.6603	0.73441
543.8912	0.73312
544.1221	0.73183
544.353	0.73054
544.5838	0.72926
544.8147	0.72799
545.0456	0.72672
545.2764	0.72545
545.5073	0.72419
545.7382	0.72294
545.9691	0.72169
546.2	0.72045
546.4308	0.71921
546.6617	0.71799
546.8926	0.71676
547.1234	0.71555
547.3543	0.71434
547.5851	0.71314
547.816	0.71194
548.0469	0.71075
548.2778	0.70958
548.5087	0.7084
548.7396	0.70724
548.9704	0.70609
549.2013	0.70494
549.4321	0.7038
549.663	0.70267
549.8939	0.70155
550.1248	0.70044
550.3557	0.69934
550.5865	0.69825
550.8174	0.69717
551.0483	0.6961
551.2791	0.69504
551.51	0.69399
551.7409	0.69295
551.9717	0.69192
552.2026	0.6909
552.4335	0.68989
552.6644	0.68889
552.8953	0.68791
553.1261	0.68693
553.357	0.68597
553.5879	0.68502
553.8187	0.68408
554.0496	0.68315
554.2805	0.68223
554.5114	0.68132
554.7422	0.68043
554.9731	0.67954
555.204	0.67867
555.4348	0.67781
555.6657	0.67696
555.8966	0.67611
556.1274	0.67528
556.3583	0.67446
556.5892	0.67365
556.8201	0.67285
557.051	0.67206
557.2818	0.67128
557.5127	0.6705
557.7436	0.66974
557.9744	0.66898
558.2053	0.66823
558.4362	0.66749
558.6671	0.66676
558.8979	0.66603
559.1288	0.66531
559.3597	0.66459
559.5906	0.66389
559.8214	0.66318
560.0523	0.66248
560.2831	0.66179
560.514	0.6611
560.7449	0.66042
560.9758	0.65973
561.2067	0.65906
561.4375	0.65838
561.6684	0.65771
561.8993	0.65704
562.1301	0.65637
562.361	0.65571
562.5919	0.65505
562.8228	0.65439
563.0536	0.65373
563.2845	0.65307
563.5154	0.65241
563.7463	0.65175
563.9771	0.6511
564.208	0.65044
564.4388	0.64979
564.6697	0.64914
564.9006	0.64848
565.1315	0.64783
565.3624	0.64718
565.5933	0.64652
565.8241	0.64587
566.055	0.64522
566.2858	0.64457
566.5167	0.64392
566.7476	0.64326
566.9785	0.64261
567.2094	0.64196
567.4402	0.6413
567.6711	0.64065
567.902	0.63999
568.1328	0.63934
568.3637	0.63868
568.5946	0.63802
568.8254	0.63736
569.0563	0.6367
569.2872	0.63604
569.5181	0.63538
569.749	0.63471
569.9798	0.63404
570.2107	0.63337
570.4416	0.6327
570.6724	0.63202
570.9033	0.63134
571.1342	0.63066
571.3651	0.62997
571.5959	0.62928
571.8268	0.62859
572.0577	0.62789
572.2885	0.62719
572.5194	0.62648
572.7503	0.62576
572.9811	0.62505
573.212	0.62432
573.4429	0.62359
573.6738	0.62285
573.9047	0.62211
574.1355	0.62137
574.3664	0.62061
574.5973	0.61985
574.8281	0.61909
575.059	0.61831
575.2899	0.61754
575.5208	0.61675
575.7516	0.61596
575.9825	0.61517
576.2134	0.61437
576.4443	0.61356
576.6751	0.61275
576.906	0.61194
577.1368	0.61112
577.3677	0.6103
577.5986	0.60947
577.8295	0.60864
578.0604	0.60781
578.2912	0.60698
578.5221	0.60614
578.753	0.60531
578.9838	0.60447
579.2147	0.60364
579.4456	0.6028
579.6765	0.60197
579.9073	0.60114
580.1382	0.60031
580.3691	0.59949
580.6	0.59867
580.8308	0.59785
581.0617	0.59704
581.2926	0.59623
581.5234	0.59543
581.7543	0.59463
581.9852	0.59384
582.2161	0.59305
582.447	0.59228
582.6778	0.59151
582.9087	0.59074
583.1395	0.58999
583.3704	0.58924
583.6013	0.5885
583.8322	0.58776
584.063	0.58704
584.2939	0.58632
584.5248	0.5856
584.7557	0.58489
584.9865	0.58419
585.2174	0.58349
585.4483	0.5828
585.6791	0.58211
585.91	0.58143
586.1409	0.58075
586.3718	0.58007
586.6027	0.57939
586.8335	0.57872
587.0644	0.57804
587.2953	0.57736
587.5261	0.57669
587.757	0.57601
587.9879	0.57532
588.2188	0.57464
588.4496	0.57395
588.6805	0.57325
588.9114	0.57255
589.1422	0.57184
589.3731	0.57113
589.604	0.5704
589.8348	0.56967
590.0657	0.56893
590.2966	0.56817
590.5275	0.56741
590.7584	0.56664
590.9892	0.56585
591.2201	0.56506
591.451	0.56425
591.6818	0.56343
591.9127	0.56259
592.1436	0.56175
592.3745	0.56089
592.6053	0.56002
592.8362	0.55914
593.0671	0.55824
593.298	0.55734
593.5288	0.55642
593.7597	0.55549
593.9905	0.55455
594.2214	0.5536
594.4523	0.55264
594.6832	0.55167
594.9141	0.55069
595.145	0.54971
595.3758	0.54871
595.6067	0.54771
595.8375	0.5467
596.0684	0.54569
596.2993	0.54467
596.5302	0.54365
596.761	0.54263
596.9919	0.5416
597.2228	0.54057
597.4537	0.53954
597.6845	0.53851
597.9154	0.53747
598.1463	0.53644
598.3771	0.53541
598.608	0.53438
598.8389	0.53335
599.0698	0.53232
599.3007	0.5313
599.5315	0.53027
599.7624	0.52925
599.9932	0.52824
600.2241	0.52723
600.455	0.52621
600.6859	0.52521
600.9167	0.52421
601.1476	0.5232
601.3785	0.52221
601.6094	0.52121
601.8402	0.52022
602.0711	0.51923
602.302	0.51825
602.5328	0.51726
602.7637	0.51628
602.9946	0.5153
603.2255	0.51432
603.4564	0.51334
603.6872	0.51236
603.9181	0.51138
604.149	0.5104
604.3798	0.50942
604.6107	0.50844
604.8416	0.50745
605.0724	0.50647
605.3033	0.50548
605.5342	0.50449
605.7651	0.5035
605.9959	0.5025
606.2268	0.5015
606.4577	0.5005
606.6885	0.4995
606.9194	0.49849
607.1503	0.49747
607.3812	0.49646
607.6121	0.49544
607.8429	0.49442
608.0738	0.49339
608.3047	0.49236
608.5355	0.49133
608.7664	0.4903
608.9973	0.48926
609.2281	0.48822
609.459	0.48718
609.6899	0.48614
609.9208	0.4851
610.1517	0.48406
610.3825	0.48301
610.6134	0.48197
610.8442	0.48093
611.0751	0.47989
611.306	0.47885
611.5369	0.47782
611.7678	0.47679
611.9987	0.47576
612.2295	0.47473
612.4604	0.47371
612.6912	0.47269
612.9221	0.47168
613.153	0.47068
613.3839	0.46968
613.6147	0.46868
613.8456	0.46769
614.0765	0.46671
614.3074	0.46573
614.5382	0.46477
614.7691	0.4638
615	0.46285
615.2308	0.4619
615.4617	0.46096
615.6926	0.46003
615.9235	0.4591
616.1544	0.45818
616.3852	0.45726
616.6161	0.45636
616.8469	0.45546
617.0778	0.45456
617.3087	0.45367
617.5396	0.45278
617.7704	0.4519
618.0013	0.45103
618.2322	0.45016
618.4631	0.44929
618.6939	0.44843
618.9248	0.44756
619.1557	0.44671
619.3865	0.44585
619.6174	0.44499
619.8483	0.44414
620.0792	0.44329
620.3101	0.44244
620.5409	0.44159
620.7718	0.44073
621.0027	0.43988
621.2335	0.43903
621.4644	0.43818
621.6953	0.43732
621.9261	0.43646
622.157	0.43561
622.3879	0.43475
622.6188	0.43388
622.8497	0.43302
623.0805	0.43215
623.3114	0.43128
623.5422	0.43041
623.7731	0.42954
624.004	0.42866
624.2349	0.42778
624.4658	0.4269
624.6966	0.42602
624.9275	0.42513
625.1584	0.42425
625.3892	0.42336
625.6201	0.42246
625.851	0.42157
626.0818	0.42068
626.3127	0.41978
626.5436	0.41889
626.7745	0.41799
627.0054	0.41709
627.2362	0.41619
627.4671	0.41529
627.6979	0.41439
627.9288	0.41349
628.1597	0.4126
628.3906	0.4117
628.6215	0.4108
628.8524	0.4099
629.0832	0.409
629.3141	0.40811
629.5449	0.40721
629.7758	0.40632
630.0067	0.40542
630.2375	0.40453
630.4684	0.40364
630.6993	0.40275
630.9302	0.40186
631.1611	0.40097
631.3919	0.40008
631.6228	0.3992
631.8537	0.39831
632.0845	0.39743
632.3154	0.39654
632.5463	0.39566
632.7772	0.39478
633.0081	0.3939
633.2389	0.39302
633.4698	0.39214
633.7006	0.39126
633.9315	0.39039
634.1624	0.38951
634.3932	0.38863
634.6241	0.38776
634.855	0.38688
635.0859	0.38601
635.3168	0.38513
635.5798	0.38422
635.8107	0.38334
636.0416	0.38247
636.2724	0.38159
636.5033	0.38072
636.7341	0.37985
636.965	0.37897
637.1959	0.3781
637.4268	0.37723
637.6577	0.37636
637.8885	0.37549
638.1194	0.37462
638.3503	0.37375
638.5811	0.37288
638.812	0.37201
639.0429	0.37114
639.2737	0.37027
639.5046	0.36941
639.7355	0.36854
639.9664	0.36768
640.1973	0.36682
640.4281	0.36595
640.659	0.36509
640.8899	0.36423
641.1207	0.36338
641.3516	0.36252
641.5825	0.36166
641.8134	0.36081
642.0443	0.35995
642.2751	0.3591
642.506	0.35825
642.7369	0.3574
642.9677	0.35655
643.1986	0.35571
643.4294	0.35486
643.6603	0.35402
643.8912	0.35317
644.1221	0.35233
644.353	0.35149
644.5838	0.35065
644.8147	0.34981
645.0456	0.34897
645.2764	0.34814
645.5073	0.3473
645.7382	0.34647
645.9691	0.34563
646.2	0.3448
646.4308	0.34397
646.6617	0.34314
646.8926	0.34231
647.1234	0.34148
647.3543	0.34065
647.5851	0.33983
647.816	0.339
648.0469	0.33818
648.2778	0.33735
648.5087	0.33653
648.7396	0.33572
648.9704	0.3349
649.2013	0.33408
649.4321	0.33327
649.663	0.33246
649.8939	0.33165
650.1248	0.33084
650.3557	0.33004
650.5865	0.32924
650.8174	0.32844
651.0483	0.32765
651.2791	0.32686
651.51	0.32607
651.7409	0.32529
651.9717	0.32451
652.2026	0.32374
652.4335	0.32297
652.6644	0.3222
652.8953	0.32144
653.1261	0.32069
653.357	0.31994
653.5879	0.31919
653.8187	0.31845
654.0496	0.31772
654.2805	0.31699
654.5114	0.31626
654.7422	0.31554
654.9731	0.31483
655.204	0.31412
655.4348	0.31342
655.6657	0.31272
655.8966	0.31202
656.1274	0.31134
656.3583	0.31065
656.5892	0.30997
656.8201	0.3093
657.051	0.30863
657.2818	0.30796
657.5127	0.3073
657.7436	0.30664
657.9744	0.30599
658.2053	0.30534
658.4362	0.30469
658.6671	0.30404
658.8979	0.3034
659.1288	0.30276
659.3597	0.30212
659.5906	0.30148
659.8214	0.30085
660.0523	0.30022
660.2831	0.29958
660.514	0.29895
660.7449	0.29832
660.9758	0.2977
661.2067	0.29707
661.4375	0.29644
661.6684	0.29582
661.8993	0.29519
662.1301	0.29457
662.361	0.29395
